Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2
45.975979,95.6,56.97,92415,64,64,149.38,4395.3,1,0
45.795795,95,56.97,91688,64,64,148.44,4350.6,1,0
45.885887,84.6,56.97,92454,64,64,132.19,3881.95,1,0
45.645645,98.2,56.97,92483,66,66,148.79,4482.4,1,0
45.765766,92.6,56.97,93537,67,65,142.46,4237.91,1,0
45.555557,106.4,56.97,94407,67,67,158.81,4847.11,1,0
45.945946,85.2,56.97,94544,65,65,131.08,3914.59,1,0
45.945946,86.2,56.97,95022,65,65,132.62,3960.54,1,0
46.066067,85.2,56.97,94227,65,64,133.12,3924.83,1,0
46.276276,74.8,56.97,93333,62,62,120.65,3461.47,1,0
46.156158,71.8,57.01,92205,62,62,115.81,3314.01,1,0
46.156158,77.4,57.01,90930,61,61,126.89,3572.49,1,0
46.096096,78.8,57.01,90288,61,61,129.18,3632.37,1,0
45.945946,80.8,57.01,89957,61,61,132.46,3712.43,1,0
46.126129,77.4,57.01,90131,61,61,126.89,3570.16,1,0
46.006008,80,57.01,90033,61,61,131.15,3680.48,1,0
46.066067,79.2,57.05,90454,61,61,129.84,3648.43,1,0
45.825829,85,57.05,90179,63,63,134.92,3895.2,1,0
45.915916,86.2,57.05,90484,63,63,136.83,3957.95,1,0
45.975979,87,57.05,90866,63,63,138.1,3999.91,1,0
46.156158,85.8,57.05,91517,63,62,138.39,3960.2,1,0
45.915916,88,57.05,91066,63,63,139.68,4040.6,1,0
46.036037,80.2,57.05,91108,62,62,129.35,3692.09,1,0
46.066067,84.2,57.05,91290,62,62,135.81,3878.76,1,0
46.006008,85.2,57.09,90734,62,62,137.42,3919.71,1,0
45.855858,88,57.09,90314,63,63,139.68,4035.32,1,0
45.885887,85.8,57.09,90825,63,63,136.19,3937.01,1,0
46.096096,74.6,57.14,90619,61,61,122.3,3438.77,1,0
46.126129,76,57.14,89789,61,61,124.59,3505.59,1,0
46.066067,79.6,57.14,89876,61,61,130.49,3666.86,1,0
46.036037,76.4,57.14,90420,61,61,125.25,3517.15,1,0
45.915916,87.6,57.14,90361,62,62,141.29,4022.23,1,0
45.915916,88,57.18,90616,62,62,141.94,4040.6,1,0
45.825829,93.6,57.18,90453,64,64,146.25,4289.3,1,0
45.885887,84.4,57.22,91209,64,63,133.97,3872.77,1,0
45.825829,95.6,57.22,91943,64,64,149.38,4380.95,1,0
45.855858,85.4,57.22,91526,64,64,133.44,3916.09,1,0
45.975979,94.4,57.22,92933,64,64,147.5,4340.13,1,0
45.885887,90.4,57.26,93192,64,64,141.25,4148.08,1,0
45.825829,91.6,57.26,92926,64,64,143.12,4197.65,1,0
45.915916,88,57.26,91619,64,64,137.5,4040.6,1,0
45.885887,85.4,57.26,92478,64,64,133.44,3918.65,1,0
45.885887,83.2,57.26,94102,64,64,130,3817.71,1,0
45.885887,81.4,57.26,93314,64,64,127.19,3735.11,1,0
45.975979,90.4,57.26,91894,64,64,141.25,4156.23,1,0
45.945946,81.6,57.26,92407,64,64,127.5,3749.19,1,0
45.675678,98.4,57.26,94131,66,66,149.09,4494.49,1,0
45.885887,94.4,57.22,93980,66,65,145.23,4331.63,1,0
45.555557,107.2,57.22,94173,67,67,160,4883.56,1,0
45.585587,99.4,57.22,94326,67,67,148.36,4531.21,1,0
45.705708,101.6,57.22,95877,67,67,151.64,4643.7,1,0
45.705708,96.8,57.22,95982,67,67,144.48,4424.31,1,0
45.795795,92,57.22,95453,66,66,139.39,4213.21,1,0
45.795795,94.8,57.22,94876,66,66,143.64,4341.44,1,0
45.885887,92.4,57.22,95074,66,66,140,4239.86,1,0
45.795795,95.8,57.18,96249,66,66,145.15,4387.24,1,0
45.705708,94.4,57.18,95686,66,66,143.03,4314.62,1,0
45.735737,90.6,57.18,94864,66,66,137.27,4143.66,1,0
45.885887,86.4,57.18,95493,66,66,130.91,3964.54,1,0
45.975979,85,57.18,94593,66,66,128.79,3907.96,1,0
45.765766,92.8,57.18,94878,66,66,140.61,4247.06,1,0
45.765766,92.4,57.18,94816,66,66,140,4228.76,1,0
45.765766,92.2,57.18,95544,66,66,139.7,4219.6,1,0
45.615616,97.2,57.18,94767,67,67,145.07,4433.84,1,0
45.525528,101.8,57.18,96291,68,68,149.71,4634.5,1,0
45.585587,102.4,57.18,96487,68,68,150.59,4667.96,1,0
45.555557,109.8,57.18,97085,69,68,161.47,5002,1,0
45.465466,113.8,57.18,98146,70,70,162.57,5173.97,1,0
45.435436,111,57.18,97406,70,70,158.57,5043.33,1,0
45.735737,96.8,57.18,98452,68,68,142.35,4427.22,1,0
45.645645,96.4,57.22,97875,68,68,141.76,4400.24,1,0
45.735737,92,57.22,96924,67,67,137.31,4207.69,1,0
45.795795,88,57.22,96824,67,67,131.34,4030.03,1,0
45.825829,91.6,57.22,96201,67,67,136.72,4197.65,1,0
45.795795,89.6,57.22,94731,67,66,135.76,4103.3,1,0
45.795795,96,57.22,95522,66,65,147.69,4396.4,1,0
45.705708,92,57.22,95666,67,67,137.31,4204.93,1,0
45.855858,85.4,57.22,94418,65,65,131.38,3916.09,1,0
45.975979,88.4,57.22,94109,65,63,140.32,4064.28,1,0
45.915916,88.8,57.22,93354,64,63,140.95,4077.33,1,0
45.855858,92.4,57.22,92486,64,64,144.38,4237.08,1,0
45.825829,89.8,57.22,93431,65,63,142.54,4115.16,1,0
45.675678,96.4,57.22,93468,65,65,148.31,4403.14,1,0
45.525528,101.8,57.26,93225,67,65,156.62,4634.5,1,0
45.795795,97.6,57.26,94686,66,66,147.88,4469.67,1,0
45.495495,99.2,57.26,95272,68,68,145.88,4513.15,1,0
45.615616,99,57.26,96132,67,67,147.76,4515.95,1,0
45.645645,96.2,57.26,95883,67,67,143.58,4391.11,1,0
45.645645,96.4,57.3,95267,67,67,143.88,4400.24,1,0
45.795795,92.4,57.3,95909,67,67,137.91,4231.53,1,0
45.825829,93.8,57.3,95517,67,67,140,4298.46,1,0
45.885887,85.4,57.3,95120,66,66,129.39,3918.65,1,0
45.945946,87,57.3,95827,65,65,133.85,3997.3,1,0
45.915916,86.6,57.3,94319,65,65,133.23,3976.32,1,0
45.795795,91.6,57.26,94938,65,65,140.92,4194.89,1,0
45.885887,92.2,57.26,93818,65,65,141.85,4230.68,1,0
45.915916,87.4,57.26,93640,65,65,134.46,4013.05,1,0
45.975979,81.4,57.26,93341,64,64,127.19,3742.44,1,0
45.915916,80.2,57.26,93069,64,64,125.31,3682.46,1,0
45.915916,80,57.26,92337,64,64,125,3673.27,1,0
45.885887,83.2,57.26,92827,64,64,130,3817.71,1,0
45.975979,92.8,57.26,93077,64,63,147.3,4266.57,1,0
45.795795,92.2,57.26,92783,64,64,144.06,4222.37,1,0
45.765766,97.6,57.26,92695,65,65,150.15,4466.74,1,0
45.735737,96.2,57.26,92403,65,65,148,4399.78,1,0
46.096096,80.2,57.26,93339,63,63,127.3,3696.91,1,0
46.066067,90.2,57.26,92074,63,63,143.17,4155.16,1,0
45.915916,89,57.26,91194,63,63,141.27,4086.52,1,0
46.036037,78.6,57.26,92122,62,62,126.77,3618.43,1,0
46.126129,78,57.26,90419,61,61,127.87,3597.84,1,0
46.186188,72,57.26,89841,61,61,118.03,3325.41,1,0
45.885887,83.2,57.3,90170,62,62,134.19,3817.71,1,0
45.915916,85.6,57.3,90159,62,62,138.06,3930.4,1,0
45.945946,83,57.3,90310,62,62,133.87,3813.51,1,0
45.885887,87.6,57.3,90474,63,63,139.05,4019.6,1,0
45.885887,83.2,57.3,90812,63,63,132.06,3817.71,1,0
45.795795,94.6,57.3,92757,64,64,147.81,4332.28,1,0
45.645645,80.2,57.3,91576,65,65,123.38,3660.78,1,0
45.765766,96,57.3,93019,65,65,147.69,4393.51,1,0
45.825829,89.2,57.3,93222,65,65,137.23,4087.66,1,0
45.765766,92.2,57.3,93663,65,65,141.85,4219.6,1,0
45.825829,89.2,57.3,93730,65,64,139.38,4087.66,1,0
45.735737,93.8,57.3,93939,66,66,142.12,4290.01,1,0
45.675678,94,57.3,93371,65,65,144.62,4293.51,1,0
45.855858,85.2,57.3,94576,65,65,131.08,3906.92,1,0
45.735737,94.2,57.3,93902,66,66,142.73,4308.31,1,0
45.885887,90.4,57.3,94430,66,64,141.25,4148.08,1,0
45.825829,90.2,57.3,93340,66,66,136.67,4133.49,1,0
45.615616,97.4,57.34,94320,66,66,147.58,4442.96,1,0
45.765766,91,57.34,94764,66,66,137.88,4164.68,1,0
45.735737,92.2,57.34,94296,66,66,139.7,4216.83,1,0
45.735737,92.2,57.34,94721,66,66,139.7,4216.83,1,0
45.885887,92.8,57.34,94261,66,65,142.77,4258.21,1,0
45.765766,93.6,57.34,94533,66,66,141.82,4283.68,1,0
45.765766,92.6,57.39,94793,65,65,142.46,4237.91,1,0
45.945946,85.8,57.43,93804,64,64,134.06,3942.16,1,0
45.885887,87,57.43,93006,64,64,135.94,3992.07,1,0
45.795795,90.8,57.43,93447,65,65,139.69,4158.26,1,0
45.615616,91.6,57.43,92501,65,65,140.92,4178.39,1,0
45.765766,89.6,57.43,92874,65,65,137.85,4100.61,1,0
45.855858,93.6,57.43,93292,65,65,144,4292.11,1,0
45.645645,95.4,57.43,95180,66,66,144.55,4354.59,1,0
45.675678,91.8,57.43,92738,66,65,141.23,4193.03,1,0
45.975979,83,57.43,94798,65,65,127.69,3816.01,1,0
45.945946,86.8,57.51,93432,65,65,133.54,3988.11,1,0
45.855858,90.4,57.55,93665,65,64,141.25,4145.37,1,0
46.006008,88,57.55,94229,65,64,137.5,4048.53,1,0
45.795795,91.8,57.55,93656,65,64,143.44,4204.05,1,0
45.975979,86.4,57.55,92175,64,64,135,3972.32,1,0
45.765766,89.6,57.55,92604,64,64,140,4100.61,1,0
45.825829,92,57.55,92102,64,64,143.75,4215.98,1,0
45.765766,92,57.6,91834,65,65,141.54,4210.45,1,0
45.855858,86.4,57.6,93216,64,64,135,3961.95,1,0
45.795795,87.8,57.6,92871,64,64,137.19,4020.87,1,0
45.855858,84.6,57.6,92218,64,64,132.19,3879.41,1,0
46.066067,69.4,57.6,92032,63,63,110.16,3196.99,1,0
46.006008,93.2,57.6,92566,64,62,150.32,4287.76,1,0
45.855858,90.2,57.6,93458,64,64,140.94,4136.2,1,0
45.915916,88,57.6,91846,64,64,137.5,4040.6,1,0
45.555557,111.2,57.6,93087,67,67,165.97,5065.78,1,0
45.765766,101.8,57.6,93556,67,66,154.24,4658.95,1,0
45.585587,97,57.6,94891,67,66,146.97,4421.8,1,0
45.585587,101.2,57.6,96610,67,67,151.04,4613.26,1,0
45.675678,97.8,57.6,95734,67,67,145.97,4467.08,1,0
45.615616,95.6,57.6,95912,67,67,142.69,4360.85,1,0
45.795795,89.6,57.6,95469,66,66,135.76,4103.3,1,0
45.735737,88,57.6,94595,66,66,133.33,4024.74,1,0
45.705708,92.4,57.6,95058,66,66,140,4223.21,1,0
45.795795,89.8,57.6,95162,66,66,136.06,4112.46,1,0
45.945946,87.4,57.6,94428,65,65,134.46,4015.68,1,0
45.885887,85,57.6,93459,65,65,130.77,3900.3,1,0
45.765766,90.4,57.6,94318,65,64,141.25,4137.23,1,0
45.765766,94.4,57.6,93275,65,65,145.23,4320.29,1,0
45.765766,93.6,57.6,93497,66,65,144,4283.68,1,0
45.735737,96.4,57.6,94424,66,66,146.06,4408.93,1,0
45.735737,94.8,57.6,93879,66,65,145.85,4335.75,1,0
45.735737,96.8,57.6,94612,66,66,146.67,4427.22,1,0
45.525528,97.8,57.6,94004,67,67,145.97,4452.4,1,0
45.645645,95,57.55,95240,67,67,141.79,4336.34,1,0
45.675678,95.8,57.55,95092,66,66,145.15,4375.73,1,0
45.615616,93.2,57.55,95405,66,66,141.21,4251.38,1,0
45.675678,94.8,57.55,95004,66,66,143.64,4330.05,1,0
45.645645,92.6,57.55,95821,66,66,140.3,4226.79,1,0
45.735737,90,57.55,95199,66,66,136.36,4116.22,1,0
45.765766,94,57.55,95685,66,66,142.42,4301.98,1,0
45.705708,95.6,57.55,96171,67,67,142.69,4369.47,1,0
45.615616,94.8,57.55,94990,67,67,141.49,4324.36,1,0
45.645645,94.4,57.6,95770,67,67,140.9,4308.95,1,0
45.615616,97.6,57.6,95364,67,67,145.67,4452.08,1,0
45.675678,101.8,57.6,95964,67,67,151.94,4649.78,1,0
45.525528,104.6,57.6,96296,68,68,153.82,4761.97,1,0
45.495495,101.6,57.6,96509,68,68,149.41,4622.34,1,0
45.645645,101.2,57.6,96536,68,68,148.82,4619.34,1,0
45.585587,102,57.64,97555,68,68,150,4649.73,1,0
45.525528,100.8,57.64,97481,68,68,148.24,4588.97,1,0
45.585587,100,57.64,97045,68,68,147.06,4558.56,1,0
45.645645,96.8,57.64,97007,68,68,142.35,4418.5,1,0
45.825829,93.2,57.64,96553,68,67,139.1,4270.97,1,0
45.975979,89,57.64,96453,66,66,134.85,4091.86,1,0
45.915916,91,57.64,95726,66,66,137.88,4178.35,1,0
45.795795,90.2,57.64,95758,66,66,136.67,4130.78,1,0
45.855858,86.8,57.64,93849,65,65,133.54,3980.29,1,0
46.066067,77.6,57.64,93222,63,63,123.17,3574.73,1,0
46.036037,85.4,57.64,92739,63,63,135.56,3931.48,1,0
45.795795,83,57.64,91721,64,64,129.69,3801.05,1,0
45.795795,87.4,57.64,93267,64,64,136.56,4002.55,1,0
45.885887,81.6,57.64,91975,64,63,129.52,3744.29,1,0
45.915916,88.2,57.64,93197,64,64,137.81,4049.78,1,0
45.765766,79.8,57.64,93161,64,64,124.69,3652.11,1,0
45.795795,92.6,57.64,92758,65,65,142.46,4240.69,1,0
45.855858,88.2,57.64,92828,65,65,135.69,4044.49,1,0
45.855858,92.4,57.64,93212,65,65,142.15,4237.08,1,0
45.795795,90.6,57.72,92599,65,64,141.56,4149.1,1,0
45.885887,86.2,57.72,94326,64,64,134.69,3955.36,1,0
45.885887,91.2,57.72,93217,64,64,142.5,4184.79,1,0
45.765766,92.2,57.72,93429,65,65,141.85,4219.6,1,0
46.006008,88.4,57.72,93113,64,63,140.32,4066.93,1,0
45.885887,90.2,57.72,93144,64,64,140.94,4138.91,1,0
45.855858,90.6,57.77,93189,65,64,141.56,4154.54,1,0
45.735737,94.6,57.77,93683,65,64,147.81,4326.6,1,0
45.645645,97.8,57.77,92767,65,65,150.46,4464.14,1,0
45.795795,90.2,57.77,92329,65,65,138.77,4130.78,1,0
45.795795,92.2,57.77,93538,65,65,141.85,4222.37,1,0
45.675678,89.8,57.77,92966,65,65,138.15,4101.68,1,0
45.825829,82.8,57.77,93179,64,64,129.38,3794.38,1,0
45.945946,83.8,57.77,93701,64,64,130.94,3850.27,1,0
45.885887,86.8,57.77,92670,64,64,135.62,3982.89,1,0
45.735737,91.4,57.77,92934,65,65,140.62,4180.25,1,0
45.795795,95.4,57.77,93048,65,65,146.77,4368.92,1,0
45.795795,94.4,57.85,94238,65,65,145.23,4323.12,1,0
45.975979,87.8,57.85,93223,64,63,139.37,4036.69,1,0
45.825829,87.2,57.85,93246,64,64,136.25,3996.01,1,0
45.855858,83.6,57.85,93954,64,64,130.62,3833.55,1,0
45.885887,87.8,57.85,93246,64,64,137.19,4028.78,1,0
45.705708,95,57.85,92582,65,65,146.15,4342.04,1,0
45.855858,92,57.85,93511,65,65,141.54,4218.74,1,0
45.795795,86.2,57.85,92159,64,64,134.69,3947.6,1,0
45.705708,89,57.85,92958,65,65,136.92,4067.81,1,0
45.825829,92.8,57.85,93451,65,64,145,4252.64,1,0
45.825829,86.6,57.85,93933,65,65,133.23,3968.52,1,0
45.945946,85.4,57.85,93869,64,64,133.44,3923.78,1,0
45.945946,88.6,57.85,92384,64,64,138.44,4070.81,1,0
45.975979,85.2,57.85,92702,63,63,135.24,3917.15,1,0
45.945946,84.6,57.85,92590,63,63,134.29,3887.03,1,0
45.945946,84.6,57.85,91112,63,62,136.45,3887.03,1,0
45.915916,83.6,57.85,92059,63,63,132.7,3838.57,1,0
45.735737,88.4,57.85,92104,64,64,138.12,4043.04,1,0
45.795795,86,57.85,92259,64,64,134.38,3938.44,1,0
45.855858,83.4,57.85,93438,64,64,130.31,3824.38,1,0
45.795795,94.4,57.85,91618,64,64,147.5,4323.12,1,0
45.765766,93.4,57.85,92826,66,65,143.69,4274.52,1,0
45.735737,94.4,57.85,93718,66,64,147.5,4317.45,1,0
45.705708,93.8,57.85,93612,66,66,142.12,4287.2,1,0
45.585587,100.8,57.85,94723,67,67,150.45,4595.03,1,0
45.795795,91,57.89,96043,66,66,137.88,4167.42,1,0
45.825829,92.8,57.89,94660,66,66,140.61,4252.64,1,0
45.915916,86,57.85,94424,65,65,132.31,3948.77,1,0
46.066067,81.2,57.85,92626,63,63,128.89,3740.56,1,0
45.945946,82,57.85,92962,63,63,130.16,3767.57,1,0
45.855858,88.4,57.85,91737,63,63,140.32,4053.66,1,0
45.915916,81.8,57.85,93166,63,63,129.84,3755.92,1,0
46.006008,79.4,57.85,91573,62,62,128.06,3652.88,1,0
45.975979,78.2,57.85,91188,62,62,126.13,3595.32,1,0
46.186188,76.4,57.85,90595,62,61,125.25,3528.62,1,0
45.675678,89,57.85,90445,64,64,139.06,4065.14,1,0
45.825829,88.4,57.85,91120,64,64,138.12,4051,1,0
45.825829,83.4,57.85,92305,64,64,130.31,3821.87,1,0
45.855858,92.8,57.85,93787,64,64,145,4255.42,1,0
45.735737,90.2,57.85,91950,65,65,138.77,4125.36,1,0
45.795795,90,57.85,92607,65,65,138.46,4121.62,1,0
46.126129,80,57.85,92404,63,62,129.03,3690.09,1,0
45.885887,82.2,57.85,92438,63,62,132.58,3771.82,1,0
45.945946,89.2,57.85,92138,63,62,143.87,4098.38,1,0
45.945946,82.4,57.85,91882,62,62,132.9,3785.95,1,0
45.915916,83.6,57.85,91077,62,62,134.84,3838.57,1,0
45.825829,89.8,57.85,91148,64,64,140.31,4115.16,1,0
45.645645,104,57.85,92290,65,65,160,4747.15,1,0
45.705708,96,57.85,92238,65,65,147.69,4387.75,1,0
45.825829,90.6,57.85,93380,65,65,139.38,4151.82,1,0
45.675678,92.4,57.85,93266,66,66,140,4220.43,1,0
45.705708,95.2,57.85,94404,66,66,144.24,4351.18,1,0
45.945946,82.2,57.85,93398,64,64,128.44,3776.76,1,0
46.126129,77.6,57.85,92395,63,62,125.16,3579.39,1,0
46.006008,73,57.85,91778,63,63,115.87,3358.44,1,0
45.915916,89.6,57.85,92185,63,63,142.22,4114.07,1,0
45.765766,91.2,57.85,91561,64,64,142.5,4173.84,1,0
45.735737,89.4,57.85,91325,64,64,139.69,4088.77,1,0
45.855858,96.8,57.89,92765,64,62,156.13,4438.85,1,0
45.825829,96.6,57.89,92616,64,64,150.94,4426.78,1,0
45.795795,81.4,57.89,92597,64,64,127.19,3727.78,1,0
45.885887,86.6,57.89,91499,63,63,137.46,3973.72,1,0
45.825829,77.6,57.89,91540,63,63,123.17,3556.08,1,0
45.855858,65.2,57.89,91880,64,64,101.88,2989.8,1,0
45.915916,83.4,57.89,93723,64,64,130.31,3829.39,1,0
45.825829,91,57.89,92824,64,64,142.19,4170.15,1,0
45.765766,96,57.89,93939,65,65,147.69,4393.51,1,0
45.765766,91.8,57.89,93089,66,65,141.23,4201.3,1,0
45.615616,100.2,57.89,93245,66,66,151.82,4570.68,1,0
45.675678,98,57.89,95009,66,66,148.48,4476.22,1,0
45.735737,94,57.89,94506,65,65,144.62,4299.16,1,0
45.885887,83.8,57.89,94050,65,64,130.94,3845.24,1,0
45.825829,90,57.89,94257,65,65,138.46,4124.32,1,0
45.675678,92.6,57.89,93691,65,65,142.46,4229.57,1,0
45.705708,88,57.89,94170,65,65,135.38,4022.1,1,0
45.675678,87.4,57.89,93981,65,65,134.46,3992.05,1,0
45.765766,89.4,57.89,93518,65,65,137.54,4091.46,1,0
45.765766,88.6,57.89,94180,65,65,136.31,4054.85,1,0
45.795795,89,57.89,94441,65,65,136.92,4075.83,1,0
45.735737,89.6,57.89,93103,65,65,137.85,4097.92,1,0
45.885887,86.8,57.89,93876,65,65,133.54,3982.89,1,0
45.795795,90.4,57.89,93361,65,65,139.08,4139.94,1,0
45.735737,94.8,57.89,93196,65,65,145.85,4335.75,1,0
45.705708,95.6,57.89,92699,65,65,147.08,4369.47,1,0
45.705708,95.2,57.89,93640,65,65,146.46,4351.18,1,0
45.675678,96.2,57.89,93389,65,65,148,4394,1,0
45.645645,96.8,57.89,93893,66,66,146.67,4418.5,1,0
45.675678,96,57.93,94770,66,66,145.45,4384.87,1,0
45.675678,93.6,57.93,94251,66,66,141.82,4275.24,1,0
45.855858,87.2,57.93,93941,65,65,134.15,3998.63,1,0
45.855858,87.8,57.93,94267,65,65,135.08,4026.14,1,0
45.795795,86,57.93,93825,65,65,132.31,3938.44,1,0
45.915916,83.6,57.93,94505,65,65,128.62,3838.57,1,0
45.915916,85.4,57.93,93476,65,64,133.44,3921.22,1,0
45.825829,88.2,57.93,93514,65,65,135.69,4041.84,1,0
45.795795,89,57.93,92697,64,64,139.06,4075.83,1,0
45.885887,86.6,57.93,93624,65,64,135.31,3973.72,1,0
46.006008,84.8,57.93,92849,64,64,132.5,3901.31,1,0
45.855858,82.2,57.93,91490,64,64,128.44,3769.35,1,0
45.795795,90,57.93,91706,64,64,140.62,4121.62,1,0
45.705708,96,57.93,91590,64,64,150,4387.75,1,0
45.855858,80.4,57.93,92597,64,64,125.63,3686.81,1,0
45.795795,87.4,57.93,92215,64,64,136.56,4002.55,1,0
45.825829,91.8,57.93,91949,64,63,145.71,4206.81,1,0
45.915916,81.4,57.93,91571,64,64,127.19,3737.56,1,0
45.945946,79,57.93,93114,64,64,123.44,3629.73,1,0
45.885887,76.8,57.93,91677,64,64,120,3524.04,1,0
45.885887,70.4,57.93,91755,64,63,111.75,3230.37,1,0
45.825829,97.2,57.93,91680,64,64,151.88,4454.27,1,0
45.825829,89.2,57.93,92969,64,64,139.38,4087.66,1,0
45.735737,86.6,57.93,92552,64,64,135.31,3960.71,1,0
45.795795,94.2,57.93,92038,64,64,147.19,4313.96,1,0
45.705708,92.2,57.93,92929,64,64,144.06,4214.07,1,0
45.885887,82.2,57.93,92993,64,64,128.44,3771.82,1,0
45.825829,82,57.93,92259,64,64,128.12,3757.72,1,0
45.795795,85.4,57.93,92806,64,64,133.44,3910.96,1,0
45.825829,73.4,57.93,91294,63,63,116.51,3363.62,1,0
45.765766,88.2,57.93,91545,64,64,137.81,4036.54,1,0
45.825829,85.8,57.93,91582,63,63,136.19,3931.86,1,0
45.795795,93.2,57.93,93800,65,64,145.62,4268.17,1,0
45.705708,99.2,57.93,92908,65,65,152.62,4534.01,1,0
45.825829,92.2,57.93,92970,65,65,141.85,4225.14,1,0
45.705708,95.6,57.93,92748,65,65,147.08,4369.47,1,0
45.795795,88.4,57.93,92820,64,64,138.12,4048.35,1,0
45.795795,84.6,57.93,91664,64,64,132.19,3874.32,1,0
45.735737,91,57.93,91721,64,64,142.19,4161.95,1,0
45.705708,91,57.93,93776,65,65,140,4159.22,1,0
45.555557,97,57.93,92557,66,66,146.97,4418.89,1,0
45.645645,94.2,57.93,93336,65,65,144.92,4299.82,1,0
45.645645,93.4,57.93,93727,66,66,141.52,4263.3,1,0
45.825829,89.6,57.93,93147,65,63,142.22,4105.99,1,0
45.825829,86.2,57.98,94112,65,65,132.62,3950.19,1,0
45.705708,89.4,57.98,93439,65,65,137.54,4086.09,1,0
45.765766,91.2,57.98,93875,65,65,140.31,4173.84,1,0
45.705708,91.6,57.98,93090,65,65,140.92,4186.64,1,0
45.705708,93.2,57.98,93396,65,65,143.38,4259.77,1,0
45.735737,88.6,57.98,92544,65,65,136.31,4052.19,1,0
45.705708,97.4,57.98,94341,66,66,147.58,4451.74,1,0
45.795795,92,57.98,94014,65,65,141.54,4213.21,1,0
45.885887,85.2,57.98,94477,64,64,133.12,3909.48,1,0
45.825829,88.6,57.98,92847,64,64,138.44,4060.17,1,0
45.735737,87.4,57.98,93142,64,64,136.56,3997.3,1,0
45.765766,85.6,57.98,91633,64,64,133.75,3917.55,1,0
45.915916,84.2,57.98,93367,64,63,133.65,3866.12,1,0
45.915916,82.8,57.98,93037,64,64,129.38,3801.84,1,0
45.825829,83.2,57.98,92205,64,64,130,3812.71,1,0
45.975979,83.4,57.98,93635,63,62,134.52,3834.4,1,0
45.945946,82,58.02,91430,63,63,130.16,3767.57,1,0
45.855858,88.8,58.02,90885,63,63,140.95,4072,1,0
46.006008,82.6,58.02,91321,63,62,133.23,3800.1,1,0
45.825829,92.2,58.02,91677,64,63,146.35,4225.14,1,0
45.825829,87.6,58.02,91993,64,64,136.88,4014.34,1,0
45.795795,97,58.02,92006,64,64,151.56,4442.19,1,0
45.885887,82.2,58.02,92109,64,64,128.44,3771.82,1,0
45.795795,75.6,58.02,91780,64,64,118.12,3462.16,1,0
45.735737,95.4,58.02,91625,64,64,149.06,4363.19,1,0
45.795795,87.6,58.02,93724,64,64,136.88,4011.71,1,0
45.855858,75,58.02,91589,64,64,117.19,3439.19,1,0
45.855858,89.4,58.02,92738,64,64,139.69,4099.51,1,0
45.795795,83.8,58.02,91734,64,63,133.02,3837.69,1,0
45.825829,94.4,58.02,91973,64,64,147.5,4325.96,1,0
45.825829,96.4,58.02,91453,64,64,150.62,4417.61,1,0
45.735737,81.6,58.06,91722,64,64,127.5,3732.04,1,0
45.825829,90.8,58.06,94394,64,64,141.88,4160.99,1,0
45.945946,83.6,58.06,92747,64,64,130.62,3841.08,1,0
45.735737,90,58.06,92908,64,64,140.62,4116.22,1,0
45.735737,86,58.06,92299,64,63,136.51,3933.27,1,0
45.795795,81.6,58.06,92962,64,64,127.5,3736.94,1,0
45.825829,87.8,58.06,92678,64,64,137.19,4023.51,1,0
45.765766,88,58.06,91488,64,64,137.5,4027.39,1,0
45.705708,90.2,58.06,91327,64,64,140.94,4122.65,1,0
45.765766,88.6,58.06,91501,64,64,138.44,4054.85,1,0
45.735737,84.8,58.06,91420,64,64,132.5,3878.39,1,0
45.765766,92,58.06,92153,64,64,143.75,4210.45,1,0
45.885887,83.8,58.06,92002,64,64,130.94,3845.24,1,0
45.825829,90.2,58.1,93040,64,64,140.94,4133.49,1,0
45.765766,78.8,58.1,91999,64,64,123.12,3606.34,1,0
45.645645,95.4,58.1,92881,65,65,146.77,4354.59,1,0
45.735737,95,58.1,93799,65,65,146.15,4344.9,1,0
45.915916,83.8,58.15,93349,64,63,133.02,3847.75,1,0
45.705708,94.4,58.15,92344,65,65,145.23,4314.62,1,0
45.765766,92.4,58.15,92815,65,65,142.15,4228.76,1,0
45.645645,94.2,58.15,92708,65,65,144.92,4299.82,1,0
45.585587,89,58.15,93285,65,65,136.92,4057.12,1,0
45.675678,91.4,58.19,93436,65,65,140.62,4174.76,1,0
45.735737,88.4,58.19,93772,65,65,136,4043.04,1,0
45.705708,92,58.19,93247,65,65,141.54,4204.93,1,0
45.825829,91.4,58.19,93891,65,64,142.81,4188.48,1,0
45.735737,85.8,58.19,93955,65,65,132,3924.13,1,0
45.765766,88.6,58.19,93489,65,65,136.31,4054.85,1,0
45.945946,88.8,58.19,92933,65,64,138.75,4080,1,0
45.675678,96.4,58.19,92618,65,65,148.31,4403.14,1,0
45.795795,85,58.19,92293,64,64,132.81,3892.64,1,0
45.825829,85.6,58.19,92542,63,64,133.75,3922.69,1,0
45.915916,73,58.19,91660,63,62,117.74,3351.86,1,0
45.825829,84.8,58.19,91272,63,63,134.6,3886.03,1,0
46.006008,79.8,58.19,91658,62,62,128.71,3671.28,1,0
45.855858,78,58.19,90711,62,62,125.81,3576.76,1,0
45.825829,79.8,58.19,90776,62,62,128.71,3656.9,1,0
46.186188,68.6,58.19,90670,64,59,116.27,3168.37,1,0
